,name,hometown,high school?,sport,college
345,Holland Cabara,"Arima, Trinidad and Tobago",College of the Sequoias,mens track,arizona_state
346,Devin Cadena,N/A,N/A,mens track,arizona_state
347,Michael Chadwick,"Huntington Beach, Calif.",Edison HS,mens track,arizona_state
348,Steven Champlin,N/A,N/A,mens track,arizona_state
349,Fearghal Curtin,"Cork, Ireland",Midleton CBS,mens track,arizona_state
350,Joseph Dicke,"Colorado Springs, Colo.",Discovery Canyon Campus HS,mens track,arizona_state
351,Matthew Eckles,"Tempe, Ariz.",Corona Del Sol,mens track,arizona_state
352,Gregory Fernandez,N/A,N/A,mens track,arizona_state
353,Erik Gonzalez,"Riverside, Calif.",Rubidoux HS,mens track,arizona_state
354,Ivan Hinson,"Goodyear, Ariz.",Valley Vista,mens track,arizona_state
355,Marcus Howard,N/A,N/A,mens track,arizona_state
356,Elijah Hughes,"Riverside, CA",John W. North H.S.,mens track,arizona_state
357,Ahmad Jones,N/A,N/A,mens track,arizona_state
358,Ian Kebenei,"Nakuru, Kenya",St. Patrick's High School – Iten,mens track,arizona_state
359,Adam Klein,"Tualatin, Ore.",Tualatin HS,mens track,arizona_state
360,Austin Kratz,"Telford, Penn.",Dock Mennonite Academy (PA),mens track,arizona_state
361,Fitzgerald Laurie,"Highland Park, Ill.",Highland Park HS,mens track,arizona_state
362,Jackson Lewis,"Waukee, Iowa",Waukee HS,mens track,arizona_state
363,Jesus Llanez,"Phoenix, Ariz.",Arizona Lutheran Academy,mens track,arizona_state
364,Paul Lucas,"Phoenix, Ariz.",Mountain Pointe H.S.,mens track,arizona_state
365,C.J. Maree,"Marlboro, N.J.",Marlboro,mens track,arizona_state
366,Connery McLaughlin,"Enumclaw, Wash.",Enumclaw HS,mens track,arizona_state
367,Tyrek McNeese,"Sealy, Texas",Sealy HS,mens track,arizona_state
368,Adam Meyer,"Mesa, Ariz.",Mesa High School,mens track,arizona_state
369,Derrick Monroe,N/A,N/A,mens track,arizona_state
370,Carlan Naisant,"Tempe, Ariz.",Marcos de Niza HS,mens track,arizona_state
371,Garrett O'Toole,"Weston, Mass.",Middlesex HS,mens track,arizona_state
372,William Paulson,"Tetbury, England",Pate's Grammar School,mens track,arizona_state
373,Marcus Reaves,"Pensacola, Fla.",Pine Forest HS,mens track,arizona_state
374,John Reniewicki,"Scottsdale, Ariz.",Arcadia HS,mens track,arizona_state
375,Michael Renner,"Brentwood, Tenn.",Brentwood Academy H.S.,mens track,arizona_state
376,Cole Riddle,"Surprise, Ariz.",Valley Vista,mens track,arizona_state
377,Dalton Riep,"Scottsdale, Ariz.",Horizon HS,mens track,arizona_state
378,Ian Schulz,"Carson City, Nev.",Carson HS,mens track,arizona_state
379,Nick Shampoe,"Colorado Springs, Colo.",Discovery Canyon,mens track,arizona_state
380,Kyle Shinn,"Wyomissing, Pa.",Wyomissing Area High School,mens track,arizona_state
381,Timothy Sterkel,"Stevenson Ranch, Calif.",West Ranch HS,mens track,arizona_state
382,Richard Thiel,"Merrillville, Ind.",Andrean HS,mens track,arizona_state
383,Jared Tracy,"Austin, Texas",Lake Travis HS,mens track,arizona_state
384,Turner Washington,N/A,N/A,mens track,arizona_state
385,Kaylee Antill,"Zanesville, Ohio",Tri-Valley HS,womens track,arizona_state
386,Jessica Barreira,"Lisbon, Portugal",Escola Secund?ria Padre Ant?nio Vieira,womens track,arizona_state
387,Nia Brown,N/A,N/A,womens track,arizona_state
388,Sam Deane,"Glendale, Ariz.",Verrado HS,womens track,arizona_state
389,Katie Eidem,"Rochester, Minn.",Rochester Century High School,womens track,arizona_state
390,Hannah Flodin,"Pinetop, Ariz.",Blue Ridge,womens track,arizona_state
391,Emily Gallegos-Francksen,"Golden, Colo.",Wheat Ridge HS,womens track,arizona_state
392,Seri Geisler,"Grand Rapids, Mich.",Greenway High School,womens track,arizona_state
393,Daan Haven,"Ganado, Ariz.",Ganado H.S.,womens track,arizona_state
394,Tommi Hintnaus,"Honolulu, Hawaii",Kaiser,womens track,arizona_state
395,Melanie Johnson,"Santa Maria, Calif.",Ernest Righetti HS,womens track,arizona_state
396,Sydnee Larkin,"Aurora, Colo.",Cherokee Trail HS,womens track,arizona_state
397,Courtney Lewis,"Flagstaff, Ariz.",Flagstaff H.S.,womens track,arizona_state
398,Beatrice Llano,"Bergen, Norway",AArstad vgs,womens track,arizona_state
399,Shelby Moran,"Sherwood, Ore.",Sherwood High School,womens track,arizona_state
400,Cerah Moren,"Turlock, Calif.",Pitman High School,womens track,arizona_state
401,Alexis Nichols,"Gilbert, Ariz.",Chandler H.S.,womens track,arizona_state
402,Samantha Noennig,"Hartford, Wisc.",Hartford Union HS,womens track,arizona_state
403,Courtnee Oglesby,"Buckeye, Ariz.",Youngker HS,womens track,arizona_state
404,Samantha Ortega,"Santa Clarita, Calif.",Saugus H.S.,womens track,arizona_state
405,Julianna Park,N/A,N/A,womens track,arizona_state
406,Maya Perkins,"Long Beach, Calif.",Long Beach Poly HS,womens track,arizona_state
407,Anna Pruter,"Palos Verdes Estates, Calif.",Palos Verdes High School,womens track,arizona_state
408,Hayley Rayburn,"Bailey, Colo.",Platte Canyon HS,womens track,arizona_state
409,Megan Reniewicki,"Scottsdale, Ariz.",Arcadia H.S.,womens track,arizona_state
410,Angela Saitta,"Fayetteville, Ark.",Haas Hall Academy,womens track,arizona_state
411,Haley Smith,"Bend, Ore.",Summit HS,womens track,arizona_state
412,Myka Steinbeisser,"Sidney, Montana",Sidney HS,womens track,arizona_state
413,Bianca Tinoco,"Santa Clarita, Calif.",Golden Valley H.S.,womens track,arizona_state
414,Erika Voyzey,"Warriors Mark, Pa.",Tyrone Area HS,womens track,arizona_state
415,Hannah Weller,"Yuma, Ariz.",Gila Ridge,womens track,arizona_state
416,Alexandra Williams,"Ham Lake, Minn.",Blaine HS,womens track,arizona_state
417,Christine  Williford,"Peoria, Ariz.",Liberty H.S.,womens track,arizona_state
418,Cade Belshay,"Clovis, Calif.",Buchanan,wrestling,arizona_state
419,Keavon Buckley,"Bozeman, Mont.",Bozeman,wrestling,arizona_state
420,Austin Clayton,"Middletown, Del.",St. Georges Tech,wrestling,arizona_state
421,Brandon Courtney,"Goodyear, Ariz.",Desert Edge,wrestling,arizona_state
422,Cory Crooks,"Anthem, Ariz.",Boulder Creek HS,wrestling,arizona_state
423,Brady Daniel,"Olney, Md.",Our Lady of Good Counsel,wrestling,arizona_state
424,Navonte Demison,"Bakersfield, Calif.",Bakersfield,wrestling,arizona_state
425,Andy Gandara,"Somerton, Ariz.",Cibola HS,wrestling,arizona_state
426,Tanner Hall,"Meridian, Idaho",Meridian High School,wrestling,arizona_state
427,Austyn Harris,"Broomfield, Colo.",Broomfield HS,wrestling,arizona_state
428,Hunter Hohman,"Lapeer, Mich.",Lapeer,wrestling,arizona_state
429,Austin Hosegood,"Winter Haven, Fla.",Lake Gibson,wrestling,arizona_state
430,Chance Ikei,"Scottsdale, Ariz.",Chandler HS,wrestling,arizona_state
431,Noor Kathem,"Modesto, Calif.",N/A,wrestling,arizona_state
432,Josiah Kline,"Tucson, Ariz.",Ironwood Ridge,wrestling,arizona_state
433,Josh Kramer,"Buckeye, Ariz.",Desert Edge HS,wrestling,arizona_state
434,Hamza Manassra,"Tempe, Ariz.",Marcos De Niza,wrestling,arizona_state
435,Josh Maruca,"Murrysville, Pa.",Franklin Region HS,wrestling,arizona_state
436,Ryan Millhof,"Suwanee, Ga.",Collins Hill,wrestling,arizona_state
437,Kordell Norfleet,"Chicago, Ill.",Marian Catholic,wrestling,arizona_state
438,Christian Pagdilao,"Redlands, Calif.",Santiago HS,wrestling,arizona_state
439,Jacen Petersen,"Charlo, Mont.",Charlo HS,wrestling,arizona_state
440,William Pickren,"Panama City Beach, Fla.",Arnold,wrestling,arizona_state
441,Chad Porter,"Phoenix, Ariz.",Desert Vista,wrestling,arizona_state
442,Ted Rico,"Queen Creek, Ariz.",Combs High School,wrestling,arizona_state
443,Josh Shields,"Murrysville, Pa.",Franklin Region HS,wrestling,arizona_state
444,Conner Small,"Issaquah, Wash.",Liberty Senior HS,wrestling,arizona_state
445,Mason Smith,"Clio, Mich.",Clio,wrestling,arizona_state
446,Jacori Teemer,"Long Beach, N.Y.",Long Beach,wrestling,arizona_state
447,Alex Torres,"Phoenix, Ariz.",Marcos De Niza,wrestling,arizona_state
448,Andrew Torres,"Phoenix, Ariz.",Marcos De Niza,wrestling,arizona_state
449,Dillon Ulrey,"Central Point, Ore.",N/A,wrestling,arizona_state
450,Anthony Valencia,"Bellflower, Calif.",St. John Bosco,wrestling,arizona_state
451,Zahid Valencia,"Bellflower, Calif.",St. John Bosco,wrestling,arizona_state
452,Nikko Villarreal,"Gilroy, Calif.",Gilroy High School,wrestling,arizona_state
453,Nick Williams,"Lisbon, Iowa",Lisbon,wrestling,arizona_state
454,Skylar McCarty,"Peoria, AZ.","Centennial, AZ.",softball,arizona_state
455,Mikayla Santa Cruz,"Tucson, Ariz",Canyon Del Oro,softball,arizona_state
456,Kiara Kennedy,"Phoenix, Ariz.",Desert Vista,softball,arizona_state
457,Bella Loomis,"Chandler, Ariz.",Hamilton,softball,arizona_state
458,Terra  McGowan,N/A,N/A,softball,arizona_state
459,Missy Eisen,"Fairfield, Calif.","Angelo Rodriguez, Calif.",softball,arizona_state
460,Maddi Hackbarth,"Oakdale, Calif.",Oakdale,softball,arizona_state
461,Jade Gortarez,"Riverside, Calif.",Hillcrest,softball,arizona_state
462,Kindra Hackbarth,"Oakdale, Calif.",Oakdale,softball,arizona_state
463,Yannira Acuña,"Tucson, Ariz",Salpointe Catholic,softball,arizona_state
464,Taylor Becerra,"Whittier, Calif.",La Serna,softball,arizona_state
465,Rylee Maston,"in Lancaster, Calif.",Paraclete,softball,arizona_state
466,Allison (Alli) Tatnall,"Windsor Hills, Calif.",El Segundo,softball,arizona_state
467,DeNae Chatman,"Goodyear, Ariz.",Millennium,softball,arizona_state
468,Danielle Gibson,"Murrietta, Calif.",Murrieta Valley,softball,arizona_state
469,"Giselle ""G"" Juarez","Glendale, Ariz.",Glendale Mountain Ridge,softball,arizona_state
470,Morgan Howe,"Poway, Calif.",West View,softball,arizona_state
471,Cielo Meza,"Fillmore, Calif.",St. Bonaventure,softball,arizona_state
472,Abby Andersen,"Chandler, Ariz.",Hamilton,softball,arizona_state
473,MaKenna Harper,"Stevenson Ranch, Calif.,",West Ranch,softball,arizona_state
474,Courtney Leffel,"Flagstaff, Ariz.",Flagstaff HS,womens volleyball,arizona_state
475,Alyse Ford,"Laguna Beach, Calif.",Mater Dei High School,womens volleyball,arizona_state
476,Peyton  Grahovac,"Orange, Calif.",Villa Park,womens volleyball,arizona_state
477,Avital Jaloba,"Ariel, Israel",N/A,womens volleyball,arizona_state
478,Carmen Unzue,"Madrid, Spain",Colegio Nuestra Senora del Reuerdo,womens volleyball,arizona_state
479,Nicole Peterson,"Portland, Ore.",Jesuit HS,womens volleyball,arizona_state
480,Claire Kovensky,"Highland, Calif.",Citrus Valley High School,womens volleyball,arizona_state
481,Keelie  LeBlanc,"Camas, Wash.",Camas High School,womens volleyball,arizona_state
482,Shelbie  Dobmeier,"Lakewood, Calif.",Lakewood,womens volleyball,arizona_state
483,Danica  Krstonošic,"Novi Sad, Serbia",Jovan Jovanovic Zmaj,womens volleyball,arizona_state
484,Halle Johnson,"Tempe, Ariz.",Seton Catholic Prep,womens volleyball,arizona_state
485,Megan Beedie,"Cambridge, ON",Jacob Hespeler Secondary School,womens volleyball,arizona_state
486,Ivana Jeremic,"Gornji Milanovic, Serbia",Gimnazija ‘Takovski Ustanak’,womens volleyball,arizona_state
487,Callie  Jones,"Phoenix, Ariz.",Xavier College Prep,womens volleyball,arizona_state
488,Paige Denton,"San Clemente, Calif.",San Clemente High School,womens volleyball,arizona_state
489,Corinne Belkoff,"Tucson, Ariz.",Catalina Foothills HS,womens gymnastics,arizona_state
490,Justine Callis,"Chesapeake, Va.",Oaktree Academy,womens gymnastics,arizona_state
491,Jessica Ginn,"Chandler, Ariz.",Hamilton High School,womens gymnastics,arizona_state
492,Jasmine Gutierrez,"Murrieta, Calif.",Murietta Valley High School,womens gymnastics,arizona_state
493,Morgan Hart,"Las Vegas, Nev.",Veterans Tribute Career and Technical Academy,womens gymnastics,arizona_state
494,Kaitlin Harvey,"Mesa, Ariz.",Desert Ridge High School,womens gymnastics,arizona_state
495,Mekayla Jones,"Birmingham, Ala.",Oak Mountain High School,womens gymnastics,arizona_state
496,Anne Kuhm,"Brumath, France",University of Paris-Dauphine,womens gymnastics,arizona_state
497,Katelyn Lentz,"Brisbane, Calif.",K12 International Academy,womens gymnastics,arizona_state
498,Cairo Leonard-Baker,"Oakland, Calif.",Oakland Technical High School,womens gymnastics,arizona_state
499,Graycee Rushton,"Gilbert, Ariz.",Highland High School,womens gymnastics,arizona_state
500,Ashley Szafranski,"Orefield, PA.",Commonwealth Connections Academy,womens gymnastics,arizona_state
501,Kaitlyn  Szafranski,"Orefield, Pa.",Louisiana State University,womens gymnastics,arizona_state
502,Stephanie  Tripodi,"Doylestown, Penn.",N/A,womens gymnastics,arizona_state
503,Heather Udowitch,"Allen, Texas",Spring Creek Academy,womens gymnastics,arizona_state
504,Maya Williams,"Reistertown, Md.",Roland Park Country High School,womens gymnastics,arizona_state
505,Morgan Wilson,"Lee's Summit, Mo.",Raymore-Peculiar HS,womens gymnastics,arizona_state
506,Connor Stuart,"Phoenix, Ariz.",Desert Vista H.S.,mens hockey,arizona_state
507,Gvido Jansons,"Grobina, Latvia",Rigas Komercskola - International,mens hockey,arizona_state
508,Jacob Wilson,"Ballwin, Mizz.",Chaminade,mens hockey,arizona_state
509,Johnny Walker,"Phoenix, Ariz.",University of Nebraska Online H.S.,mens hockey,arizona_state
510,Tyler Busch,"Lloydminster, Alberta, CA",Lloyminster Comprehensive H.S.,mens hockey,arizona_state
511,Jack Rowe,"Cary, Ill.",Muskegon Lumberjacks (USHL),mens hockey,arizona_state
512,Dylan Hollman,"Red Deer, Alta., Canada",Ecole Secondaire Notre Dame,mens hockey,arizona_state
513,Riley Simpson,"Edmonton, AB, Canada",Vimy Ridge Academy,mens hockey,arizona_state
514,Gage Mackie,"Anchorage, Alaska",Shattuck-St. Mary's,mens hockey,arizona_state
515,Austin Lemieux,"Sewickley, Penn.",Islanders Hockey Club (USPHL Premier),mens hockey,arizona_state
516,Anthony Croston,"Phoenix, Ariz.",Pinnacle H.S.,mens hockey,arizona_state
517,Jordan Sandhu,"Richmond, British Columbia, CA",Hugh McRoberts H.S.,mens hockey,arizona_state
518,Filips Buncis,"Jelgava, Latvia",Johnstown Tomahawks (NAHL),mens hockey,arizona_state
519,Peter Zhong,"Orland Park, Ill.",Hinsdale Central H.S.,mens hockey,arizona_state
520,Jake Clifford,"Brecksville, Ohio",Brecksville-Broadview Heights H.S.,mens hockey,arizona_state
521,Demetrios Koumontzis,"Scottsdale, Ariz.",Edina High School,mens hockey,arizona_state
522,Joshua Maniscalco,"Perkiomenville, Pa.",Pioneer H.S.,mens hockey,arizona_state
523,PJ Marrocco,"Edmonton, Alberta, CA",Archbishop O'Leary H.S.,mens hockey,arizona_state
524,Max Balinson,"Ancaster, Ontario, CA",Ancaster H.S.,mens hockey,arizona_state
525,Brett Gruber,"Appleton, Wisc.",Notre Dame Academy,mens hockey,arizona_state
526,Steenn Pasichnuk,"Bonnyville, AB, Canada",Notre Dame H.S. (Alberta),mens hockey,arizona_state
527,Jakob Stridsberg,"Jonkoping, Sweden",Sandagymnasiet,mens hockey,arizona_state
528,Evan DeBrouwer,"Blenheim, Ontario, CA",Ridley College H.S.,mens hockey,arizona_state
529,Louie Rowe,"East Lansing, Mich.",Omaha Lancers (USHL),mens hockey,arizona_state
530,Mike DePhillips,"Summit, NJ",P.A.L. Junior Islanders (USPHL Premier),mens hockey,arizona_state
531,Joey Daccord,"North Andover, Mass.",Cushing Academy,mens hockey,arizona_state
532,Dominic Garcia,"Las Vegas, Nev.",Culver Military Academy,mens hockey,arizona_state
533,Brinson Pasichnuk,"Bonnyville, AB, Canada",Notre Dame H.S. (Alberta),mens hockey,arizona_state
534,Jarrod Gourley,"Calgary, Alberta, CA",Bishop O'Byrne H.S.,mens hockey,arizona_state
535,Berkeley Bonneau,"Coppell, TX",New Tech High at Coppell,womens lacrosse,arizona_state
536,Erin DiBernardo,"Laguna Beach, CA",Santa Margarita Catholic High School,womens lacrosse,arizona_state
537,Avery  Hamill,"Paris, ON, Canada",Paris District High School,womens lacrosse,arizona_state
538,Haley Gorke,"Suwanee, GA",North Gwinnett High School,womens lacrosse,arizona_state
539,Taylor Carson,"Wantagh, NY",Wantagh High School,womens lacrosse,arizona_state
540,Emily Glagolev,"Webster, NY",Webster Thomas High School,womens lacrosse,arizona_state
541,Caryn Takeuchi,"Suffern, NY",N/A,womens lacrosse,arizona_state
542,Maura Cissel,"Annapolis, MD",Annapolis Senior High School,womens lacrosse,arizona_state
543,Sydney Bosmans,"Chesapeake Beach, MD",Huntingtown High School,womens lacrosse,arizona_state
544,Maria Villanti,"Hoeoye Falls, NY",Honeoye Falls Lima,womens lacrosse,arizona_state
545,Julia Burns,"Miller Place, NY",Miller Place High School,womens lacrosse,arizona_state
546,Kerri  Clayton,"Baltimore, MD",Saint Paul's School for Girls,womens lacrosse,arizona_state
547,Lia Willis,"Waldorf, MD",North Point High School,womens lacrosse,arizona_state
548,Maddy Hunter,"Sammamish, WA",Eastlake High School,womens lacrosse,arizona_state
549,Kristina Coppinger,"Mission Hills, KS",St. Teresa's Academy,womens lacrosse,arizona_state
550,Kate Dougherty,"Lawrenceville, GA",Collins Hill High School,womens lacrosse,arizona_state
551,Campbell Poe,"Los Alamitos, CA",Los Alamitos High School,womens lacrosse,arizona_state
552,Hanna Schuler,"Charlottesville, VA",Western Albemarle High School,womens lacrosse,arizona_state
553,Kylie Kroeger,"San Diego, CA",Mission Bay High School,womens lacrosse,arizona_state
554,Graci Fulkerson,"Apex, NC",Apex High School,womens lacrosse,arizona_state
555,Carley Adams,"Fort Lauderdale, FL",Saint Thomas Aquinas High School,womens lacrosse,arizona_state
556,Emma Carlson,"Lusby, MD",The Calverton School,womens lacrosse,arizona_state
557,Mia Harp,"Coppell, TX",Coppell High School,womens lacrosse,arizona_state
558,Rachel Gregory,"Babylon, NY",Babylon High School,womens lacrosse,arizona_state
559,Sophia Thomas,"Mechanicsburg, PA",Cumberland Valley High School,womens lacrosse,arizona_state
560,Kate Baldwin,"Long Beach, Calif.",Saint Joseph High School,womens beach volleyball,arizona_state
561,Sierra Ellett,"Scottsdale, Ariz.",Notre Dame Preparatory High School,womens beach volleyball,arizona_state
562,Kwyn Johnson,"Kalispell, Mont.",Flathead,womens beach volleyball,arizona_state
563,Ellyson  Lundberg,"Larkspur, Calif.",Redwood High School,womens beach volleyball,arizona_state
564,Katie Cross,"Flagstaff, Ariz.",Coconino High School,womens beach volleyball,arizona_state
565,Bailey Anderson,"Las Vegas, Nev.",N/A,womens beach volleyball,arizona_state
566,Katelyn  Carballo,"Laguna Beach, Calif.",Laguna Beach High School,womens beach volleyball,arizona_state
567,Mia Rivera,"Gilbert, Arizona",Gilbert High School,womens beach volleyball,arizona_state
568,Sydney Palmer,"Yorba Linda, Calif.",Mater Dei,womens beach volleyball,arizona_state
569,Frances Giedraitis,"Tucson, Ariz.",University High School,womens beach volleyball,arizona_state
570,Kara Woodard,"Phoenix, Ariz.",Arcadia High School,womens beach volleyball,arizona_state
571,Cierra Flood,"Phoenix, Ariz.",Xavier College Preparatory,womens beach volleyball,arizona_state
572,Jourdan Parnell,"San Diego, Calif.",Cathedral Catholic,womens beach volleyball,arizona_state
573,Natalie Braun,"Phoenix, Ariz.",Xavier College Prep,womens beach volleyball,arizona_state
574,Halle Harker,"Bakersfield, Calif.",Liberty HS,womens beach volleyball,arizona_state
575,Cassidy  Schilling,"Moorpark, Calif.",N/A,womens beach volleyball,arizona_state
576,Samantha Plaster,"Flower Mound, Texas",Flower Mound High School,womens beach volleyball,arizona_state
577,Charlotte Ahrens,"Nuremberg, Germany",Sportgymnasium Neubrandenburg,womens triathlon,arizona_state
578,Audrey Ernst,"South Elgin, Ill.",Saint Charles North,womens triathlon,arizona_state
579,Catherine Giuseffi,"Basking Ridge, N.J.",Ridge High School,womens triathlon,arizona_state
580,Katie Gorczyca,"Las Vegas, Nev.",W. Career Tech Academy,womens triathlon,arizona_state
581,Hannah Henry,"Victoria, B.C., Canada",N/A,womens triathlon,arizona_state
582,Olivia Jenks,"Ames, Iowa",Ames,womens triathlon,arizona_state
583,Rebecca Naughton,"Des Moines, Iowa",Dowling Catholic HS,womens triathlon,arizona_state
584,Sarah Quintero,"Round Rock, Texas",Cedar Ridge HS,womens triathlon,arizona_state
585,Kyla Roy,"Winnipeg, Manitoba, Canada",Vincent Massey Collegiate,womens triathlon,arizona_state
586,Kira Stanley,"Acworth, Ga.",Harrison,womens triathlon,arizona_state
587,Kenzi Wilson,"Carmel, Ind.",Carmel HS,womens triathlon,arizona_state
588,P.J. Allin,"Victoria, British Columbia",Reynolds Secondary School,womens water polo,arizona_state
589,Meghan Beaudet,"Albuquerque, NM.",Volcano Vista,womens water polo,arizona_state
590,Kate  Cassidy,"Boca Raton, Fla.",N/A,womens water polo,arizona_state
591,Belen Ehinger,"Longwood, Fla.",Lake Brantley,womens water polo,arizona_state
592,Rosie Huck,"Manchester, England",Manchester High School For Girls,womens water polo,arizona_state
593,Chelsea  Karimazondo,"Harare, Zimbabwe",Chisipite Senior,womens water polo,arizona_state
594,Maud Koopman,"Assendelft, Netherlands",N/A,womens water polo,arizona_state
595,Blaire McDowell,"Regina, Saskatchewan, Canada",Martin Collegiate,womens water polo,arizona_state
596,Viktoria Orlova,"Vancouver, B.C.",Burnaby South Secondary,womens water polo,arizona_state
597,Julia Reyes,"Cerritos, Calif.",Cerritos High School,womens water polo,arizona_state
598,Bente Rogge,"Zaanstad, Netherlands",St Michaël College Zaanstad,womens water polo,arizona_state
599,Catherine Simko,"Mission Viejo, Calif.",Capistrano Valley HS,womens water polo,arizona_state
600,Amira Van Buren,"Murrieta, Calif.",Vista Murrieta,womens water polo,arizona_state
601,Mia Viss,"Modesto, Calif.",Enochs,womens water polo,arizona_state
602,Layla Waters,"San Francisco, Calif.",Sacred Heart,womens water polo,arizona_state
